SMILES,logP
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,2.964
O=C(O)C(=S)Cc1c[nH]c2ccc(F)cc12,2.304
NC(=O)N(O)CCC[C@@H](c1ccccc1)c1cccnc1,2.764
O=C(O)CC1(O)CCC(N2CCC(Nc3ccncc3)CC2)CC1,2.106
c1cnc(N2CCN(Cc3nc4c([nH]3)-c3ccccc3CC4)CC2)nc1,2.288
Cc1cc(-c2nc3ccccc3s2)ccc1N,3.854
CO[C@H]1CCC[C@@]2(CO2)[C@@H]1[C@@]1(C)O[C@@H]1CCC(C)C,3.164
CC1(C)SCO[C@]1(Cn1cncn1)c1ccc(F)cc1F,2.951
CCn1c(=O)c(NC)nc2ccccc21,1.458
CC(C)CN(C)c1ccccc1CSC1=NC(=O)C(C)(C)N1,3.276
CCc1nn(C2CCCC2)c2nc(Cc3ccc(O)cc3)[nH]c(=O)c12,3.094
C[C@H](CO)c1cccc(C(=O)c2ccccc2)c1,3.013
CC[C@H](c1ccccc1)c1c(O)cc(C)n(O)c1=O,2.642
C#Cc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,3.372
CCCN1CC[C@H]2c3cc(OC)ccc3OC[C@H]21,2.656
Cc1nc2cc3ncnc(Nc4cccc(Cl)c4)c3cc2n1C,4.222
O=[S@](c1ccccn1)c1cncs1,1.705
Cc1ccc(-c2cc(-c3ccccn3)cc(-c3ccccn3)n2)cc1,5.181
O=C(c1ccc(O)cc1)c1nc2ccc(O)cc2s1,2.939
COc1ccc(CNC(=O)N2C[C@H]3CNC[C@H](C3)C2=O)cc1,0.973
Cc1ccc(C(=O)Nc2cccc(C)c2C)cc1NC[C@@H](N)CS,3.533
C[C@H](Oc1ccc(Cl)cc1)c1ccnn2cnnc12,2.918
COc1ccc(-c2ccc(C(F)(F)F)cc2)c2c1C[C@@H](N(C)C)CC2,4.8
CCCc1cc(C2=N[C@H](C(=O)NO)CO2)cc(OC)c1OC,1.307
CN1C[C@@H](CSc2ccccn2)C[C@@H]2Cc3c(O)cccc3C[C@H]21,3.615
NC(=O)N(O)[C@H]1COc2cc(OCc3cccc(F)c3F)ccc21,2.747
CCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1,0.54
NC1=N[C@]2(CCc3cccc(Cl)c3C2)CO1,1.912
Cc1c(Cl)cc2[nH]c(=O)c(O)nc2c1[N+](=O)[O-],1.499
Cc1ccc(C(=O)C[C@H](CS)C(=O)O)cc1,2.198
Nc1ccc(-c2cc(=O)c3c(N)cccc3o2)cc1,2.624
CC(=O)N1CCN(NC(=O)c2ccc(F)cc2)CC1,0.635
CC(=O)NC[C@@H]1CN(c2ccc3c(c2)sc(=O)n3C)C(=O)O1,1.061
CCOC(=O)c1cccn1S(=O)(=O)c1cc(Cl)ccc1N,2.137
C#C[C@H]1CCCN(S(=O)(=O)c2ccc(OC)cc2)[C@@H]1C(=O)NO,0.603
CO/N=C(\C)c1ccc2c(c1)ncn2-c1cccc(-n2ccnc2)c1,3.582
N=C(N)c1ccc(NC(=O)CCC2CCN(CC(=O)O)CC2)cc1,1.486
O=C(OC1CCN(Cc2ccccc2)CC1)c1ccccc1,3.508
CCCN(C)C(=O)Oc1no[n+]([O-])c1-c1c(Cl)cccc1Cl,3.122
COc1ccc(-c2ccc(C(N)=O)cc2)c2c1OC1(CCCC1)C2,3.709
Cc1coc2cnc([C@H](C)Sc3nc(N)cc(Cl)n3)cc12,4.015
CC1(C)Sc2cc(F)ccc2[C@]1(O)Cn1cncn1,2.189
O=C(Cc1ccccc1)[C@@H](O)Cc1ccc(O)cc1,2.107
Cc1ccn2cc(CCc3ccc(NC4=NCCS4)cc3)nc2c1,3.943
COc1ccc(C(=O)Cn2cc[nH]c2=O)cc1OC1CCCC1,2.389
Cc1ccccc1-c1nc2c3ccccc3ccn2c1N,4.045
CCN1c2ncccc2N(C)C(=S)c2sc3cccnc3c21,3.975
CNC(=O)Oc1ccc2c(c1)c(C)cn2Nc1ccncc1F,3.077
CCCn1c(=O)c2c(C)nc(CC)n2c2nc(OC)ccc21,2.334
CS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2)s1,3.051
Cn1c2ccccc2c2cc3ccccc3c[n+]21,3.07
CC(=O)c1cc(Nc2cc(C)[n+](C)c(N)n2)cc(C(C)=O)c1,1.946
CNc1ccc(Cl)cc1S(=O)(=O)c1ccccc1[N+](=O)[O-],3.123
O=S1(=O)N[C@@H]2CCCN2c2ccccc21,0.905
Cc1c(N2CCCCC2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,3.333
Cc1cc2c(c(C)c1O)CCC(C)(C)[N+]([O-])=C2,2.663
COc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1OC,2.845
CN1CCC(OC(=O)C(C)(c2ccccc2)c2ccccc2)CC1,3.63
O=C(O)CCNC(=O)c1cccc(NC(=O)COC2CCNCC2)c1,0.598
COCc1ccc2c(c1)O[C@H]1CCCN1C2=O,1.788
C[C@H]1CNC(=O)c2ccccc2SSc2ccccc2C(=O)N1,3.348
CNc1nc2ccccc2n2cc(C#N)nc12,1.796
CN(O)C(=O)CCc1ccc2c(c1O)C(=O)c1c(O)cccc1C2,2.013
NC(=O)N/N=C/c1ccc(Oc2ccc(F)cc2)cc1,2.62
O=C(O)Cn1c(=O)c(=O)[nH]c2cc([N+](=O)[O-])c(-n3cccc3)cc21,0.473
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,2.974
OC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,4.305
COC1=C(C)C(=O)C(c2cc(OC)c(OC)cc2O)=C(Cl)C1=O,2.431
CC1(C)Oc2cc3nonc3cc2[C@@H](n2cccc2)[C@@H]1O,2.146
CCN(CC)CCNc1ccnc2cc(Cl)ccc12,3.642
Cc1cc2c(Nc3ccc4[nH]ccc4c3)ncnc2cn1,3.558
N[C@H](C(=O)O)c1ccccc1O,0.477
NC(=O)N(O)CCOc1cccc(C2=N[C@@H](c3ccccc3)CO2)c1,2.353
Nc1ncnc2c1c(-c1ccccc1)nn2-c1ccccc1,3.065
COc1cc2[nH]c(=O)c3n[nH]nc3c(=O)c2cc1OC(C)C,0.955
O=C(N/N=C/c1c[nH]c2ccccc12)c1ccncc1,2.327
N#C/C(=C\c1ccc(O)cc1Cl)S(=O)(=O)NCc1ccccc1,3.03
Cc1cc(/C=C2/CCCNC2)on1,1.75
CC(C)c1cc(/C=C2\CN3CCC2CC3)on1,2.907
COc1ccc2nc(Cl)cc(CCNC(C)=O)c2c1,2.575
C1=C(c2csc3ccccc23)N2CCN=C2S1,3.618
Clc1ncc(OC[C@H]2CCN2)cc1Br,2.238
CCOc1cc(/C(=C/C#N)c2ccc(OC)c(OC)c2)ccc1OC,4.066
COc1ccc2c(c1)c[n+](C)c1c3cc(OC)c(OC)cc3ccc21,3.997
O[C@@H](COc1ccccc1)CN1CCC(Oc2ccccc2)CC1,2.97
CN(C)CCNc1c2c(nc3ccccc13)-c1ccc(O)cc1C2=O,3.125
COc1ccc(S(N)(=O)=O)cc1[C@H](O)CN,0.665
CCc1cc2c([nH]c1=O)C(=O)c1ncc(C)cc1C2=O,1.416
COc1ccc2c(c1)N(C)C(C)(C)[C@@H]1CC[C@H](C)C[C@@H]21,4.443
CN(C)CCn1nc2c3cnccc3sc3c(N)ccc1c32,2.943
Clc1cc2oc(C34CCCN3CCC4)cc2nc1Cl,4.22
O=C1CN(Cc2c(F)cccc2F)C(=O)N1,1.017
CC(C)c1cc(-c2ccc(-c3ccc(C(=O)O)cc3)[nH]2)nn1C(C)C,4.948
CCOC(=O)C1=C(C)NC(C)=C(C#N)[C@@H]1c1cccc(-n2ccnc2)c1,3.194
Clc1cccc(Nc2ncnc3[nH]c(-c4ccccn4)cc23)c1,4.417
CCOC(=O)C1=C(C)OC(C)=C(C(=O)OCC)C1c1ccccc1,3.475
O=C1NCC[C@H]1NCc1ccc(OCc2cccc(Cl)c2)cc1,2.897
O=c1cc(-n2cccc2)sc2ccccc12,3.052
